seqnames start end CI.start CI.end genoT filenames
chr20 29195243 29207139 29084759 29246642 ww-cc ERR2268689_.trimmed.mdup.bam.RData.27
chr20 29803257 29808710 29734196 29944306 cc-ww ERR2268689_.trimmed.mdup.bam.RData.28
chr20 30423650 30469812 30407276 30538138 ww-cc ERR2268689_.trimmed.mdup.bam.RData.29
chr22 12604970 12614940 12406155 12695091 wc-cc ERR2268689_.trimmed.mdup.bam.RData.30
chrX 51618755 52078929 51552629 52147705 cc-ww ERR2268689_.trimmed.mdup.bam.RData.31
chrX 52176840 52590896 52127031 52792446 ww-cc ERR2268689_.trimmed.mdup.bam.RData.32
chrX 103645275 103988614 103631413 104004793 cc-wc ERR2268689_.trimmed.mdup.bam.RData.33
chrX 104049052 104242906 104024431 104269560 wc-cc ERR2268689_.trimmed.mdup.bam.RData.34
chr1 146052318 146224003 145915045 146973438 cc-ww ERR2268690_.trimmed.mdup.bam.RData.1
chr1 149197383 149425399 148438529 149845694 ww-cc ERR2268690_.trimmed.mdup.bam.RData.2
chr2 89313318 89594319 89181571 89641094 ww-wc ERR2268690_.trimmed.mdup.bam.RData.3
chr2 92009786 92378683 91946882 92471333 wc-ww ERR2268690_.trimmed.mdup.bam.RData.4
chr4 13747073 13752449 13724924 13764027 ww-wc ERR2268690_.trimmed.mdup.bam.RData.5
chr5 116481831 116490337 116465891 116502238 wc-cc ERR2268690_.trimmed.mdup.bam.RData.6
chr6 58763522 58784823 58439703 60240177 wc-cc ERR2268690_.trimmed.mdup.bam.RData.7
chr7 5877699 5990147 5845603 6009954 ww-wc ERR2268690_.trimmed.mdup.bam.RData.8
chr7 6724804 6758376 6643396 6840329 wc-ww ERR2268690_.trimmed.mdup.bam.RData.9
chr7 60961344 60962466 60421810 60971173 ww-wc ERR2268690_.trimmed.mdup.bam.RData.10
chr7 61832946 62155086 61727389 62166944 wc-cc ERR2268690_.trimmed.mdup.bam.RData.11
chr7 62454697 62513004 62404043 62587001 cc-ww ERR2268690_.trimmed.mdup.bam.RData.12
chr8 8173901 8225842 7390091 8255778 wc-cc ERR2268690_.trimmed.mdup.bam.RData.13
chr8 12140769 12145495 12031001 12542633 cc-wc ERR2268690_.trimmed.mdup.bam.RData.14
chr9 39792713 39810098 39581466 40106491 cc-wc ERR2268690_.trimmed.mdup.bam.RData.15
chr9 42424983 42425102 42399908 42837105 wc-cc ERR2268690_.trimmed.mdup.bam.RData.16
chr9 61694999 61984020 61369498 62802715 cc-ww ERR2268690_.trimmed.mdup.bam.RData.17
chr9 65196059 65423645 64951008 65558508 ww-cc ERR2268690_.trimmed.mdup.bam.RData.18
chr10 46724485 46728255 46544739 47011758 wc-cc ERR2268690_.trimmed.mdup.bam.RData.19
chr10 47646083 47671059 47501390 48213512 cc-wc ERR2268690_.trimmed.mdup.bam.RData.20
chr13 17292486 17293672 17246461 18235140 wc-ww ERR2268690_.trimmed.mdup.bam.RData.21
chr13 18321903 18412735 18199422 18642433 ww-cc ERR2268690_.trimmed.mdup.bam.RData.22
chr13 74490233 74512714 74424350 74519640 cc-wc ERR2268690_.trimmed.mdup.bam.RData.23
chr15 30143472 30173187 30037829 30618462 wc-cc ERR2268690_.trimmed.mdup.bam.RData.24
chr15 32622843 32631942 32217291 32655722 cc-wc ERR2268690_.trimmed.mdup.bam.RData.25
chr16 4286539 4299176 4263323 4321339 cc-wc ERR2268690_.trimmed.mdup.bam.RData.26
chr16 21632569 21638747 21579866 21946315 wc-ww ERR2268690_.trimmed.mdup.bam.RData.27
chr16 22435961 22448150 22418887 22581174 ww-wc ERR2268690_.trimmed.mdup.bam.RData.28
chr17 26796968 26881312 26699462 26881570 cc-ww ERR2268690_.trimmed.mdup.bam.RData.29
chr17 27006913 27065519 26879387 27167390 ww-cc ERR2268690_.trimmed.mdup.bam.RData.30
chr20 25757536 25852061 25727972 25955352 ww-wc ERR2268690_.trimmed.mdup.bam.RData.31
chr20 26384196 26449013 26302768 28789660 wc-cc ERR2268690_.trimmed.mdup.bam.RData.32
chr20 29263920 29265302 29262720 29289434 cc-ww ERR2268690_.trimmed.mdup.bam.RData.33
chr20 29865149 29881235 29823702 30166599 ww-cc ERR2268690_.trimmed.mdup.bam.RData.34
chr20 30424719 30485049 30377648 30584371 cc-ww ERR2268690_.trimmed.mdup.bam.RData.35
chr21 13027622 13072941 12994516 13161726 wc-ww ERR2268690_.trimmed.mdup.bam.RData.36
chr22 22333043 22339409 22315913 22369691 wc-cc ERR2268690_.trimmed.mdup.bam.RData.37
chr22 23132445 23134995 22897542 23153968 cc-wc ERR2268690_.trimmed.mdup.bam.RData.38
chr1 120104534 120416872 119805496 122913431 cc-wc ERR2268691_.trimmed.mdup.bam.RData.1
chr1 149037033 150163226 147202987 150375240 wc-cc ERR2268691_.trimmed.mdup.bam.RData.2
chr1 162837289 162976022 162686424 163178290 cc-wc ERR2268691_.trimmed.mdup.bam.RData.3
chr1 221376970 221533017 221174679 221683725 wc-cc ERR2268691_.trimmed.mdup.bam.RData.4
chr3 63904131 64010257 63462043 64128174 wc-ww ERR2268691_.trimmed.mdup.bam.RData.5
chr3 89333088 90596231 89240280 93470522 ww-wc ERR2268691_.trimmed.mdup.bam.RData.6
chr3 93995248 94009604 93470572 94102547 wc-ww ERR2268691_.trimmed.mdup.bam.RData.7
chr3 190482968 190487198 190368819 190832052 ww-wc ERR2268691_.trimmed.mdup.bam.RData.8
chr5 157270579 157382126 156892754 157627065 ww-wc ERR2268691_.trimmed.mdup.bam.RData.9
chr6 88397742 88775240 88025154 89141593 wc-ww ERR2268691_.trimmed.mdup.bam.RData.10
chr8 6601129 6750612 6345176 8883283 wc-ww ERR2268691_.trimmed.mdup.bam.RData.11
chr8 14147552 14166646 12036438 14459696 ww-wc ERR2268691_.trimmed.mdup.bam.RData.12
chr9 38261541 39588369 37896697 40903382 ww-wc ERR2268691_.trimmed.mdup.bam.RData.13
chr9 70484011 70812460 41659188 70835363 wc-ww ERR2268691_.trimmed.mdup.bam.RData.14
chr10 95381120 95492933 95265751 95634092 ww-wc ERR2268691_.trimmed.mdup.bam.RData.15
chrX 116468424 116604016 116276038 116884765 cc-wc ERR2268691_.trimmed.mdup.bam.RData.16
chr1 146165654 146381320 145908082 146505519 ww-cc ERR2268692_.trimmed.mdup.bam.RData.1
chr1 149202932 149370662 149063872 149941387 cc-ww ERR2268692_.trimmed.mdup.bam.RData.2
chr1 151098089 151120062 151060621 151157192 ww-wc ERR2268692_.trimmed.mdup.bam.RData.3
chr2 6403213 6420616 6382101 6476876 cc-wc ERR2268692_.trimmed.mdup.bam.RData.4
chr2 88847979 88887284 88826140 88951615 wc-cc ERR2268692_.trimmed.mdup.bam.RData.5
chr2 90211327 90251821 90196193 90381188 cc-wc ERR2268692_.trimmed.mdup.bam.RData.6
chr3 91541777 91578696 91530925 93470454 cc-wc ERR2268692_.trimmed.mdup.bam.RData.7
chr3 93610462 93714106 93470693 93725249 wc-cc ERR2268692_.trimmed.mdup.bam.RData.8
chr4 48837983 49102444 48795569 49582071 cc-wc ERR2268692_.trimmed.mdup.bam.RData.9
chr4 49711860 51961951 49656335 51983523 wc-cc ERR2268692_.trimmed.mdup.bam.RData.10
chr5 18166082 18171843 18128787 18205565 ww-wc ERR2268692_.trimmed.mdup.bam.RData.11
chr7 5890015 5985019 5864949 6018713 ww-wc ERR2268692_.trimmed.mdup.bam.RData.12
chr7 6719226 6836895 6683319 6845569 wc-ww ERR2268692_.trimmed.mdup.bam.RData.13
chr7 60573727 60928509 60031228 60947611 ww-wc ERR2268692_.trimmed.mdup.bam.RData.14
chr7 62453040 62539029 62431010 62561352 wc-ww ERR2268692_.trimmed.mdup.bam.RData.15
chr8 7355294 7356615 7143664 7383089 ww-wc ERR2268692_.trimmed.mdup.bam.RData.16
chr8 12494456 12523262 12132120 12559026 wc-ww ERR2268692_.trimmed.mdup.bam.RData.17
chr8 50059577 50064444 50027132 50104403 ww-wc ERR2268692_.trimmed.mdup.bam.RData.18
chr8 131902060 131938058 131873870 131982564 wc-cc ERR2268692_.trimmed.mdup.bam.RData.19
chr10 46558797 46814951 46555759 46897818 wc-cc ERR2268692_.trimmed.mdup.bam.RData.20
chr10 47533282 47619019 47456178 48210900 cc-wc ERR2268692_.trimmed.mdup.bam.RData.21
chr11 50313392 50366962 50300322 50419482 cc-wc ERR2268692_.trimmed.mdup.bam.RData.22
chr11 50424734 50617492 50392798 50643933 wc-cc ERR2268692_.trimmed.mdup.bam.RData.23
chr12 15508306 15512302 15495230 15579162 ww-wc ERR2268692_.trimmed.mdup.bam.RData.24
chr13 18335132 18433937 18319476 18546385 wc-ww ERR2268692_.trimmed.mdup.bam.RData.25
chr15 30121200 30326141 30059548 30656429 ww-wc ERR2268692_.trimmed.mdup.bam.RData.26
chr15 32221437 32349093 32126414 32612529 wc-ww ERR2268692_.trimmed.mdup.bam.RData.27
chr16 21614512 21615492 21557116 21947369 wc-ww ERR2268692_.trimmed.mdup.bam.RData.28
chr16 22664476 22664921 22373185 22677873 ww-wc ERR2268692_.trimmed.mdup.bam.RData.29
chr16 36255054 36257987 36228609 36861031 wc-ww ERR2268692_.trimmed.mdup.bam.RData.30
chr16 46400930 46401330 46399520 46401499 ww-wc ERR2268692_.trimmed.mdup.bam.RData.31
chr17 26701450 26881292 26619966 26884118 cc-ww ERR2268692_.trimmed.mdup.bam.RData.32
chr17 26987940 27276031 26881330 27368829 ww-cc ERR2268692_.trimmed.mdup.bam.RData.33
chr20 29236755 29254738 29209704 29262522 wc-cc ERR2268692_.trimmed.mdup.bam.RData.34
chr20 29786114 29791170 29653213 29832310 cc-wc ERR2268692_.trimmed.mdup.bam.RData.35
chr21 10336344 10339327 10001229 10354089 ww-wc ERR2268692_.trimmed.mdup.bam.RData.36
chr21 10363590 10374716 9964562 10398264 wc-cc ERR2268692_.trimmed.mdup.bam.RData.37
chr21 10811836 12970423 10806344 13058889 cc-ww ERR2268692_.trimmed.mdup.bam.RData.38
chr1 146185611 146658435 145903418 147085408 ww-cc ERR2268693_.trimmed.mdup.bam.RData.1
chr1 149307726 149364205 149084109 149845916 cc-ww ERR2268693_.trimmed.mdup.bam.RData.2
chr1 195497591 195528325 195470074 195584884 ww-wc ERR2268693_.trimmed.mdup.bam.RData.3
chr2 1383904 1407696 1365414 1427617 wc-ww ERR2268693_.trimmed.mdup.bam.RData.4
chr2 88777610 89035257 88741520 89674735 ww-wc ERR2268693_.trimmed.mdup.bam.RData.5
chr2 91989894 92392656 91961711 92552705 wc-ww ERR2268693_.trimmed.mdup.bam.RData.6
chr2 175697860 175709046 175632179 175719528 ww-wc ERR2268693_.trimmed.mdup.bam.RData.7
chr5 136532973 136541575 136488369 136580889 wc-ww ERR2268693_.trimmed.mdup.bam.RData.8
chr5 156196076 156220474 156169848 156282428 ww-wc ERR2268693_.trimmed.mdup.bam.RData.9
chr7 5355204 5999960 5309015 6040776 cc-wc ERR2268693_.trimmed.mdup.bam.RData.10
chr7 6737555 7146602 6644568 7175251 wc-cc ERR2268693_.trimmed.mdup.bam.RData.11
chr7 49163839 49200502 49140187 49245276 cc-wc ERR2268693_.trimmed.mdup.bam.RData.12
chr7 142845871 142850905 142809770 142882285 wc-cc ERR2268693_.trimmed.mdup.bam.RData.13
chr8 8184923 8187717 7358540 8265575 wc-ww ERR2268693_.trimmed.mdup.bam.RData.14
chr8 12442986 12479268 12374483 12547102 ww-wc ERR2268693_.trimmed.mdup.bam.RData.15
chr9 29858620 29891888 29839365 29977220 ww-wc ERR2268693_.trimmed.mdup.bam.RData.16
chr10 46553003 46756385 46545487 46998725 wc-ww ERR2268693_.trimmed.mdup.bam.RData.17
chr10 48186323 48187271 47586734 48207861 ww-wc ERR2268693_.trimmed.mdup.bam.RData.18
chr12 3750427 3756269 3740388 3799315 wc-cc ERR2268693_.trimmed.mdup.bam.RData.19
chr12 34205692 34480600 34187008 37250656 cc-wc ERR2268693_.trimmed.mdup.bam.RData.20
chr12 37329903 37584604 34832680 37597583 wc-cc ERR2268693_.trimmed.mdup.bam.RData.21
chr13 18330749 18408732 17905834 18511212 wc-ww ERR2268693_.trimmed.mdup.bam.RData.22
chr13 33183135 33188843 33134996 33300917 ww-wc ERR2268693_.trimmed.mdup.bam.RData.23
chr15 30211729 30610644 30061563 30713436 cc-wc ERR2268693_.trimmed.mdup.bam.RData.24
chr15 32225210 32573057 32077210 32668575 wc-cc ERR2268693_.trimmed.mdup.bam.RData.25
chr16 21501712 21523802 21339011 21558131 ww-wc ERR2268693_.trimmed.mdup.bam.RData.26
chr16 22687602 22692221 22663905 22744262 wc-ww ERR2268693_.trimmed.mdup.bam.RData.27
chr16 34265497 34571954 34091485 34583449 ww-cc ERR2268693_.trimmed.mdup.bam.RData.28
chr16 46401487 46404330 46398288 46612672 cc-ww ERR2268693_.trimmed.mdup.bam.RData.29
chr17 26665436 26880954 26619504 26881494 ww-cc ERR2268693_.trimmed.mdup.bam.RData.30
chr17 26885849 27328604 26885479 27435554 cc-ww ERR2268693_.trimmed.mdup.bam.RData.31
chr20 28308348 28496831 26631449 28617830 wc-cc ERR2268693_.trimmed.mdup.bam.RData.32
chr20 28921317 29019415 28875991 29231968 cc-ww ERR2268693_.trimmed.mdup.bam.RData.33
chr21 10327928 10330639 9950594 10347143 ww-cc ERR2268693_.trimmed.mdup.bam.RData.34
chr21 10801933 10803483 10753903 10812177 cc-ww ERR2268693_.trimmed.mdup.bam.RData.35
chr22 22242039 22247757 22228165 22372570 wc-cc ERR2268693_.trimmed.mdup.bam.RData.36
chr22 23026000 23028409 22861632 23061333 cc-wc ERR2268693_.trimmed.mdup.bam.RData.37
chr2 77383589 77423558 77143007 77754411 ww-wc ERR2268694_.trimmed.mdup.bam.RData.1
chr3 84752116 87635658 84430448 93470756 cc-wc ERR2268694_.trimmed.mdup.bam.RData.2
chr3 93470805 96043688 93470656 96318551 wc-cc ERR2268694_.trimmed.mdup.bam.RData.3
chr8 121978468 122057857 121770177 122572824 wc-ww ERR2268694_.trimmed.mdup.bam.RData.4
chr18 67249131 67298414 66946515 67423004 ww-wc ERR2268694_.trimmed.mdup.bam.RData.5
chrX 10405573 10623800 5341194 11000486 ww-wc ERR2268694_.trimmed.mdup.bam.RData.6
chr1 81652340 81652748 81481934 81747120 wc-cc ERR2268695_.trimmed.mdup.bam.RData.1
chr1 146050590 146472550 145832286 147174381 cc-ww ERR2268695_.trimmed.mdup.bam.RData.2
chr1 149110695 149451517 148694371 149790036 ww-cc ERR2268695_.trimmed.mdup.bam.RData.3
chr4 182111533 182118717 182049780 182189796 cc-wc ERR2268695_.trimmed.mdup.bam.RData.4
chr7 5712115 5713575 5639062 6016507 wc-ww ERR2268695_.trimmed.mdup.bam.RData.5
chr7 7599564 7604302 7420958 8078934 ww-wc ERR2268695_.trimmed.mdup.bam.RData.6
chr8 7852530 7860300 7126370 8259505 wc-cc ERR2268695_.trimmed.mdup.bam.RData.7
chr8 11922659 11945532 11868558 12548491 cc-wc ERR2268695_.trimmed.mdup.bam.RData.8
chr9 69028233 69133308 68898472 69196732 wc-cc ERR2268695_.trimmed.mdup.bam.RData.9
chr13 100369791 100413511 100294224 100504224 wc-cc ERR2268695_.trimmed.mdup.bam.RData.10
chr15 30123142 30620326 29905178 30794368 ww-wc ERR2268695_.trimmed.mdup.bam.RData.11
chr15 32709535 32741025 32078734 32791592 wc-ww ERR2268695_.trimmed.mdup.bam.RData.12
chr15 72964864 73002821 72895331 73095137 ww-wc ERR2268695_.trimmed.mdup.bam.RData.13
chr16 34258647 34571531 34173091 34583164 ww-cc ERR2268695_.trimmed.mdup.bam.RData.14
chr16 46401562 46402619 46400850 46637307 cc-ww ERR2268695_.trimmed.mdup.bam.RData.15
chr17 26603981 26619613 26603856 26885560 cc-wc ERR2268695_.trimmed.mdup.bam.RData.16
chr17 27170792 27207179 26885464 27253685 wc-cc ERR2268695_.trimmed.mdup.bam.RData.17
chr20 25600103 25624996 25541831 26095229 cc-wc ERR2268695_.trimmed.mdup.bam.RData.18
chr20 30423588 30500509 30319812 30551283 wc-cc ERR2268695_.trimmed.mdup.bam.RData.19
chr22 16400094 16424243 12400071 16540304 wc-ww ERR2268695_.trimmed.mdup.bam.RData.20
chrX 55404057 55421038 55302427 55492940 wc-ww ERR2268695_.trimmed.mdup.bam.RData.21
chr1 146174778 146344467 145755107 147054482 cc-ww ERR2268696_.trimmed.mdup.bam.RData.1
chr1 149198395 149417285 148332129 150005030 ww-cc ERR2268696_.trimmed.mdup.bam.RData.2
chr2 88687957 88773847 88617163 89775154 cc-wc ERR2268696_.trimmed.mdup.bam.RData.3
chr2 92010649 92606498 91967545 92836500 wc-cc ERR2268696_.trimmed.mdup.bam.RData.4
chr4 133396779 133398717 133335998 133994146 wc-ww ERR2268696_.trimmed.mdup.bam.RData.5
chr4 135022320 135072536 134915514 135124193 ww-wc ERR2268696_.trimmed.mdup.bam.RData.6
chr5 84388868 84425271 84360215 84490270 wc-cc ERR2268696_.trimmed.mdup.bam.RData.7
chr5 85964300 86011446 85681344 86148734 cc-wc ERR2268696_.trimmed.mdup.bam.RData.8
chr7 5896148 5987363 5787151 6036943 wc-ww ERR2268696_.trimmed.mdup.bam.RData.9
chr7 7199447 7205473 6497978 7243222 ww-wc ERR2268696_.trimmed.mdup.bam.RData.10
chr8 7134272 7365862 7112810 7422539 ww-wc ERR2268696_.trimmed.mdup.bam.RData.11
chr8 12577101 12578008 12419336 12594364 wc-ww ERR2268696_.trimmed.mdup.bam.RData.12
chr8 83810221 83818800 83758610 83873937 ww-wc ERR2268696_.trimmed.mdup.bam.RData.13
chr9 39464569 39537805 39118971 40552197 cc-wc ERR2268696_.trimmed.mdup.bam.RData.14
chr9 66822825 66874827 63821510 68375869 wc-cc ERR2268696_.trimmed.mdup.bam.RData.15
chr10 46283446 46540486 46267088 47009492 cc-wc ERR2268696_.trimmed.mdup.bam.RData.16
chr10 48222284 48555572 47365631 48603227 wc-cc ERR2268696_.trimmed.mdup.bam.RData.17
chr10 128811878 128817091 128719384 128836717 cc-wc ERR2268696_.trimmed.mdup.bam.RData.18
chr11 106560501 106629927 106548581 106696015 wc-ww ERR2268696_.trimmed.mdup.bam.RData.19
chr11 106735872 106746830 106564506 106929841 ww-wc ERR2268696_.trimmed.mdup.bam.RData.20
chr13 18952936 18956977 17553453 18976458 wc-ww ERR2268696_.trimmed.mdup.bam.RData.21
chr15 30082306 30648067 30040059 30676433 cc-wc ERR2268696_.trimmed.mdup.bam.RData.22
chr15 32217095 32569291 32072745 32643569 wc-cc ERR2268696_.trimmed.mdup.bam.RData.23
chr16 21702423 21773439 21688988 21962674 wc-ww ERR2268696_.trimmed.mdup.bam.RData.24
chr16 22956633 22961017 22252465 22983837 ww-wc ERR2268696_.trimmed.mdup.bam.RData.25
chr17 77212367 77251802 77160004 77312970 wc-cc ERR2268696_.trimmed.mdup.bam.RData.26
chr18 19931484 20193400 19487645 20921794 cc-wc ERR2268696_.trimmed.mdup.bam.RData.27
chr22 22104739 22110125 22076202 22474049 wc-ww ERR2268696_.trimmed.mdup.bam.RData.28
chr22 22996860 23029348 22815114 23164990 ww-wc ERR2268696_.trimmed.mdup.bam.RData.29
chrX 51097182 52077985 50919934 52226356 ww-cc ERR2268696_.trimmed.mdup.bam.RData.30
chrX 52222845 53462011 52037075 53689275 cc-ww ERR2268696_.trimmed.mdup.bam.RData.31
chr2 83650766 83653255 83618467 83680389 wc-ww ERR2268697_.trimmed.mdup.bam.RData.1
chr2 88822410 89033869 88811235 89608999 ww-wc ERR2268697_.trimmed.mdup.bam.RData.2
chr2 89651030 89667837 89307969 90124573 wc-ww ERR2268697_.trimmed.mdup.bam.RData.3
chr2 163897611 163897692 163877324 163943570 ww-wc ERR2268697_.trimmed.mdup.bam.RData.4
chr3 91537123 91556172 91511575 93036711 cc-wc ERR2268697_.trimmed.mdup.bam.RData.5
chr6 145314401 145326650 145253367 145410670 cc-wc ERR2268697_.trimmed.mdup.bam.RData.6
chr6 148710477 148711686 148695251 148734596 wc-cc ERR2268697_.trimmed.mdup.bam.RData.7
chr7 6022923 6024269 6009667 6163029 ww-wc ERR2268697_.trimmed.mdup.bam.RData.8
chr7 6723185 6839459 6662417 6874196 wc-ww ERR2268697_.trimmed.mdup.bam.RData.9
chr7 60912374 60915754 60423189 60962164 ww-wc ERR2268697_.trimmed.mdup.bam.RData.10
chr7 62454976 62532310 62408361 62541182 wc-ww ERR2268697_.trimmed.mdup.bam.RData.11
chr8 8187836 8202044 7914736 8254890 wc-cc ERR2268697_.trimmed.mdup.bam.RData.12
chr8 12130875 12139211 12097446 12149270 cc-wc ERR2268697_.trimmed.mdup.bam.RData.13
chr9 39589019 39813541 39547446 40542344 cc-wc ERR2268697_.trimmed.mdup.bam.RData.14
chr9 42639859 42695214 42481848 42745567 wc-cc ERR2268697_.trimmed.mdup.bam.RData.15
chr9 61984809 61985436 61561967 62799628 cc-ww ERR2268697_.trimmed.mdup.bam.RData.16
chr9 65461714 65464513 64325092 65551190 ww-cc ERR2268697_.trimmed.mdup.bam.RData.17
chr10 46561002 46585793 46529430 46903270 wc-cc ERR2268697_.trimmed.mdup.bam.RData.18
chr10 48014621 48190376 47674199 48223649 cc-wc ERR2268697_.trimmed.mdup.bam.RData.19
chr12 34470595 34780110 34416585 35562999 cc-ww ERR2268697_.trimmed.mdup.bam.RData.20
chr12 37271501 37539038 34718388 37607962 ww-cc ERR2268697_.trimmed.mdup.bam.RData.21
chr13 18333277 18357415 18211471 18697732 ww-cc ERR2268697_.trimmed.mdup.bam.RData.22
chr13 56407463 56432229 56370664 56502935 cc-wc ERR2268697_.trimmed.mdup.bam.RData.23
chr15 30197642 30623293 30067818 30661663 wc-cc ERR2268697_.trimmed.mdup.bam.RData.24
chr15 32421196 32637478 32152397 32660722 cc-wc ERR2268697_.trimmed.mdup.bam.RData.25
chr16 21508194 21508965 21356190 21528821 cc-wc ERR2268697_.trimmed.mdup.bam.RData.26
chr16 22695900 22697437 22682156 22719315 wc-cc ERR2268697_.trimmed.mdup.bam.RData.27
chr16 34270698 34571568 34201467 34583172 cc-ww ERR2268697_.trimmed.mdup.bam.RData.28
chr16 46401594 46404938 46399472 46513489 ww-cc ERR2268697_.trimmed.mdup.bam.RData.29
chr17 26877489 26880995 26780819 26881563 cc-ww ERR2268697_.trimmed.mdup.bam.RData.30
chr17 27093589 27098150 26877392 27211632 ww-cc ERR2268697_.trimmed.mdup.bam.RData.31
chr18 21912782 21914673 21859417 21946468 wc-cc ERR2268697_.trimmed.mdup.bam.RData.32
chr20 25760714 25777545 25746749 25987769 cc-wc ERR2268697_.trimmed.mdup.bam.RData.33
chr20 26599281 26609166 25779579 28513777 wc-cc ERR2268697_.trimmed.mdup.bam.RData.34
chr20 28455180 28496846 26609166 28601117 cc-ww ERR2268697_.trimmed.mdup.bam.RData.35
chr20 29245946 29269598 29085030 29298397 ww-cc ERR2268697_.trimmed.mdup.bam.RData.36
chr20 29872248 29890193 29863507 30169292 cc-wc ERR2268697_.trimmed.mdup.bam.RData.37
chr20 30830467 30832949 30761190 30840519 wc-cc ERR2268697_.trimmed.mdup.bam.RData.38
chr21 10353961 10354913 10348873 10410741 wc-ww ERR2268697_.trimmed.mdup.bam.RData.39
chr21 10735959 10737162 10717768 10758003 ww-wc ERR2268697_.trimmed.mdup.bam.RData.40
chr22 12513963 12521686 12423159 12631989 wc-cc ERR2268697_.trimmed.mdup.bam.RData.41
chr1 146471363 146483751 144922791 146786349 wc-cc ERR2268698_.trimmed.mdup.bam.RData.1
chr1 149174810 149366218 148186555 149868172 cc-ww ERR2268698_.trimmed.mdup.bam.RData.2
chr2 88835253 88843787 88803983 89143471 cc-wc ERR2268698_.trimmed.mdup.bam.RData.3
chr2 92009900 92081395 91869268 92319576 wc-cc ERR2268698_.trimmed.mdup.bam.RData.4
chr5 136243097 136258618 136208378 136275774 wc-cc ERR2268698_.trimmed.mdup.bam.RData.5
chr6 16911618 16923575 16887095 16982906 cc-wc ERR2268698_.trimmed.mdup.bam.RData.6
chr7 5790994 5807047 5697624 6021718 wc-cc ERR2268698_.trimmed.mdup.bam.RData.7
chr7 6831206 6851403 6725518 6878265 cc-wc ERR2268698_.trimmed.mdup.bam.RData.8
chr8 2221634 2223192 2170638 2486496 wc-cc ERR2268698_.trimmed.mdup.bam.RData.9
chr8 7131841 7353161 7103551 7382855 cc-wc ERR2268698_.trimmed.mdup.bam.RData.10
chr8 12591713 12614367 12587188 12632666 wc-cc ERR2268698_.trimmed.mdup.bam.RData.11
chr9 39484117 39491907 39139258 39866111 cc-wc ERR2268698_.trimmed.mdup.bam.RData.12
chr9 42502107 42507173 42473859 42737848 wc-cc ERR2268698_.trimmed.mdup.bam.RData.13
chr9 61969624 62468405 61542361 62815242 cc-ww ERR2268698_.trimmed.mdup.bam.RData.14
chr9 65078883 65292885 64946334 65494074 ww-cc ERR2268698_.trimmed.mdup.bam.RData.15
chr10 46418699 46516699 46303128 46539067 ww-wc ERR2268698_.trimmed.mdup.bam.RData.16
chr10 48003785 48041333 47502770 48195074 wc-ww ERR2268698_.trimmed.mdup.bam.RData.17
chr12 34545712 34817201 34442754 35570497 ww-cc ERR2268698_.trimmed.mdup.bam.RData.18
chr12 37180257 37647930 35772689 37743982 cc-ww ERR2268698_.trimmed.mdup.bam.RData.19
chr13 18322412 18426943 17938847 18539907 wc-cc ERR2268698_.trimmed.mdup.bam.RData.20
chr13 83582981 83585030 83498140 83628390 cc-wc ERR2268698_.trimmed.mdup.bam.RData.21
chr15 30173232 30616159 30063232 30722921 cc-wc ERR2268698_.trimmed.mdup.bam.RData.22
chr15 32105597 32106909 32091969 32634119 wc-cc ERR2268698_.trimmed.mdup.bam.RData.23
chr15 54614033 54636845 54563765 54649319 cc-wc ERR2268698_.trimmed.mdup.bam.RData.24
chr16 21421866 21501811 21338774 21530305 ww-wc ERR2268698_.trimmed.mdup.bam.RData.25
chr16 22670812 22679255 22665687 22691509 wc-ww ERR2268698_.trimmed.mdup.bam.RData.26
chr16 34267750 34571795 34194347 34584794 ww-cc ERR2268698_.trimmed.mdup.bam.RData.27
chr16 46401482 46409742 46398812 46532206 cc-ww ERR2268698_.trimmed.mdup.bam.RData.28
chr18 27718147 27757189 27701647 27768402 ww-wc ERR2268698_.trimmed.mdup.bam.RData.29
chr20 26345391 26347139 26305860 28729347 wc-cc ERR2268698_.trimmed.mdup.bam.RData.30
chr20 29115346 29187293 29085968 29250198 cc-ww ERR2268698_.trimmed.mdup.bam.RData.31
chr21 10367674 10369455 10346997 10389615 cc-ww ERR2268698_.trimmed.mdup.bam.RData.32
chr21 10814251 12968380 10796235 13154821 ww-cc ERR2268698_.trimmed.mdup.bam.RData.33
chrX 28012513 28018442 28001907 28055175 wc-cc ERR2268698_.trimmed.mdup.bam.RData.34
chrX 31487526 31510245 31449746 31559347 cc-wc ERR2268698_.trimmed.mdup.bam.RData.35
chrX 123946726 123947945 123923580 124000085 wc-ww ERR2268698_.trimmed.mdup.bam.RData.36
chr1 184952217 184990921 184884455 185038331 wc-ww ERR2268699_.trimmed.mdup.bam.RData.1
chr2 81533329 81573577 81478498 81646785 cc-wc ERR2268699_.trimmed.mdup.bam.RData.2
chr2 194125662 194171180 194056115 194252335 wc-cc ERR2268699_.trimmed.mdup.bam.RData.3
chr5 17420872 17424681 17373535 17477223 cc-wc ERR2268699_.trimmed.mdup.bam.RData.4
chr6 12113807 12114527 12073303 12158280 cc-wc ERR2268699_.trimmed.mdup.bam.RData.5
chr7 5482436 5498949 5467859 6347891 ww-wc ERR2268699_.trimmed.mdup.bam.RData.6
chr7 6729157 6815557 6646535 6852558 wc-ww ERR2268699_.trimmed.mdup.bam.RData.7
