seqnames start end CI.start CI.end genoT filenames
chr14 105478465 105664067 105467706 105902063 ww-wc ERR2268679_.trimmed.mdup.bam.RData.24
chr14 105938597 106186595 105624762 106210153 wc-ww ERR2268679_.trimmed.mdup.bam.RData.25
chr15 19991998 20187763 19977215 20195751 ww-wc ERR2268679_.trimmed.mdup.bam.RData.26
chr15 22286146 22470108 22252066 22623503 wc-ww ERR2268679_.trimmed.mdup.bam.RData.27
chr15 30162885 30240548 30062964 30650563 ww-wc ERR2268679_.trimmed.mdup.bam.RData.28
chr15 32223890 32375462 32150318 32622117 wc-ww ERR2268679_.trimmed.mdup.bam.RData.29
chr16 21812922 21943692 21649282 21962443 wc-cc ERR2268679_.trimmed.mdup.bam.RData.30
chr16 22430449 22544988 22415920 22572635 cc-wc ERR2268679_.trimmed.mdup.bam.RData.31
chr16 34262979 34264834 34237608 34576502 wc-cc ERR2268679_.trimmed.mdup.bam.RData.32
chr16 34588823 34590869 34588220 34592708 cc-wc ERR2268679_.trimmed.mdup.bam.RData.33
chr18 26319309 26354200 26303392 26432266 wc-ww ERR2268679_.trimmed.mdup.bam.RData.34
chr18 26531648 26538719 26504205 26600959 ww-wc ERR2268679_.trimmed.mdup.bam.RData.35
chr18 67071482 67100776 67052084 67151656 wc-cc ERR2268679_.trimmed.mdup.bam.RData.36
chr18 67363983 67370600 67234880 67399095 cc-wc ERR2268679_.trimmed.mdup.bam.RData.37
chr20 25758137 25847674 25674961 25945711 cc-ww ERR2268679_.trimmed.mdup.bam.RData.38
chr20 25999203 26140873 25880405 26307542 ww-cc ERR2268679_.trimmed.mdup.bam.RData.39
chr20 28318778 28494902 26602534 28509571 cc-ww ERR2268679_.trimmed.mdup.bam.RData.40
chr20 29197110 29205706 29112060 29245911 ww-cc ERR2268679_.trimmed.mdup.bam.RData.41
chr20 29883933 29884513 29872142 29891978 cc-ww ERR2268679_.trimmed.mdup.bam.RData.42
chr20 30423999 30457537 30404424 30614646 ww-cc ERR2268679_.trimmed.mdup.bam.RData.43
chr21 9658019 9727732 9247679 9762179 ww-wc ERR2268679_.trimmed.mdup.bam.RData.44
chrX 28000167 28003698 27984073 28040583 wc-cc ERR2268679_.trimmed.mdup.bam.RData.45
chrX 31545662 31547280 31516866 31552263 cc-wc ERR2268679_.trimmed.mdup.bam.RData.46
chr1 147238096 147289130 147197273 147340811 wc-ww ERR2268680_.trimmed.mdup.bam.RData.1
chr1 149200948 149605241 147820308 149784434 ww-wc ERR2268680_.trimmed.mdup.bam.RData.2
chr2 30245540 30282990 30085516 30328455 wc-cc ERR2268680_.trimmed.mdup.bam.RData.3
chr2 88811627 88903815 88749155 89182208 cc-wc ERR2268680_.trimmed.mdup.bam.RData.4
chr2 91986469 92310218 91916400 92511022 wc-cc ERR2268680_.trimmed.mdup.bam.RData.5
chr2 137648764 137796879 137621596 137969789 cc-wc ERR2268680_.trimmed.mdup.bam.RData.6
chr3 44605767 44628093 44546631 45000065 wc-cc ERR2268680_.trimmed.mdup.bam.RData.7
chr3 45103556 45105565 44993881 45116722 cc-wc ERR2268680_.trimmed.mdup.bam.RData.8
chr3 45979552 46177560 45899684 46577236 wc-ww ERR2268680_.trimmed.mdup.bam.RData.9
chr3 46657952 46717239 46619269 46863463 ww-wc ERR2268680_.trimmed.mdup.bam.RData.10
chr5 46324107 47082863 46303517 49656462 ww-wc ERR2268680_.trimmed.mdup.bam.RData.11
chr5 50015834 50248566 49827814 50289051 wc-ww ERR2268680_.trimmed.mdup.bam.RData.12
chr7 5883868 5890206 5841919 6055189 wc-cc ERR2268680_.trimmed.mdup.bam.RData.13
chr7 6702498 6872486 6643710 6912364 cc-wc ERR2268680_.trimmed.mdup.bam.RData.14
chr7 46854245 46865116 46740562 46946007 wc-ww ERR2268680_.trimmed.mdup.bam.RData.15
chr7 61013004 61029905 58229284 61057500 ww-wc ERR2268680_.trimmed.mdup.bam.RData.16
chr7 62455691 62520223 61961437 62553670 wc-ww ERR2268680_.trimmed.mdup.bam.RData.17
chr8 7389913 8026296 7132093 8232559 cc-wc ERR2268680_.trimmed.mdup.bam.RData.18
chr8 12126739 12160445 11982176 12541347 wc-cc ERR2268680_.trimmed.mdup.bam.RData.19
chr8 87955567 87983691 87920718 88177511 cc-wc ERR2268680_.trimmed.mdup.bam.RData.20
chr9 61732655 61915623 60774779 62485885 cc-ww ERR2268680_.trimmed.mdup.bam.RData.21
chr9 64128635 64428591 63887197 65989963 ww-cc ERR2268680_.trimmed.mdup.bam.RData.22
chr10 46546890 46551452 46356226 47053682 cc-wc ERR2268680_.trimmed.mdup.bam.RData.23
chr10 47655527 48183030 47439238 48210477 wc-cc ERR2268680_.trimmed.mdup.bam.RData.24
chr10 76952509 76957961 76891621 76993077 cc-wc ERR2268680_.trimmed.mdup.bam.RData.25
chr12 120620511 120634579 120515759 120722712 wc-ww ERR2268680_.trimmed.mdup.bam.RData.26
chr12 121156048 121172983 121009610 121233312 ww-wc ERR2268680_.trimmed.mdup.bam.RData.27
chr14 49466663 49506710 49339267 49553538 wc-cc ERR2268680_.trimmed.mdup.bam.RData.28
chr15 20642783 20642974 20255340 22533096 wc-cc ERR2268680_.trimmed.mdup.bam.RData.29
chr15 30065134 30643353 29963480 30817300 cc-wc ERR2268680_.trimmed.mdup.bam.RData.30
chr15 32219353 32660543 32105642 32693413 wc-cc ERR2268680_.trimmed.mdup.bam.RData.31
chr16 21376638 21501721 21321122 21944931 cc-wc ERR2268680_.trimmed.mdup.bam.RData.32
chr16 22617352 22620246 22379319 22725772 wc-cc ERR2268680_.trimmed.mdup.bam.RData.33
chr16 34278003 34572681 34171250 34586904 cc-ww ERR2268680_.trimmed.mdup.bam.RData.34
chr16 46401570 46417495 46394487 46621317 ww-cc ERR2268680_.trimmed.mdup.bam.RData.35
chr17 26865645 26881234 26619995 26885442 ww-cc ERR2268680_.trimmed.mdup.bam.RData.36
chr17 26885854 26950561 26883972 27264605 cc-ww ERR2268680_.trimmed.mdup.bam.RData.37
chr19 36263514 36263562 36153837 36527714 wc-ww ERR2268680_.trimmed.mdup.bam.RData.38
chr19 36819879 36850309 36752624 37177263 ww-wc ERR2268680_.trimmed.mdup.bam.RData.39
chr21 10792138 10802357 10771362 13061376 wc-ww ERR2268680_.trimmed.mdup.bam.RData.40
chr22 12799278 15290316 12607108 16032924 wc-cc ERR2268680_.trimmed.mdup.bam.RData.41
chrX 24995447 25017336 24973478 25193979 wc-ww ERR2268680_.trimmed.mdup.bam.RData.42
chrX 69629805 69710061 69604080 69795733 ww-wc ERR2268680_.trimmed.mdup.bam.RData.43
chr1 118363369 118364212 118265612 118379819 wc-cc ERR2268681_.trimmed.mdup.bam.RData.1
chr1 146057844 146389339 145914504 147043950 cc-ww ERR2268681_.trimmed.mdup.bam.RData.2
chr1 149214939 149366189 148360047 149849636 ww-cc ERR2268681_.trimmed.mdup.bam.RData.3
chr2 88728811 88729142 88697342 88799083 wc-cc ERR2268681_.trimmed.mdup.bam.RData.4
chr2 89593664 89606720 89244469 89620061 cc-wc ERR2268681_.trimmed.mdup.bam.RData.5
chr2 89821271 89823182 89816009 90007270 wc-cc ERR2268681_.trimmed.mdup.bam.RData.6
chr2 90218306 90229483 90177978 90256671 cc-wc ERR2268681_.trimmed.mdup.bam.RData.7
chr2 90383847 90384181 89845745 90397855 wc-ww ERR2268681_.trimmed.mdup.bam.RData.8
chr2 92319574 92328757 91961209 92378578 ww-wc ERR2268681_.trimmed.mdup.bam.RData.9
chr3 16696467 16706141 16684107 16768578 cc-wc ERR2268681_.trimmed.mdup.bam.RData.10
chr4 21268657 21310463 21212603 21318126 cc-wc ERR2268681_.trimmed.mdup.bam.RData.11
chr5 45515476 45594883 45491101 45667065 ww-wc ERR2268681_.trimmed.mdup.bam.RData.12
chr5 127337942 127346718 127320184 127372561 wc-cc ERR2268681_.trimmed.mdup.bam.RData.13
chr6 85554429 85572304 85493997 85594041 wc-cc ERR2268681_.trimmed.mdup.bam.RData.14
chr6 85780846 85826320 85721636 85854160 cc-wc ERR2268681_.trimmed.mdup.bam.RData.15
chr6 89536935 89554230 89520265 89627044 wc-ww ERR2268681_.trimmed.mdup.bam.RData.16
chr6 89727873 89734164 89702178 89802280 ww-wc ERR2268681_.trimmed.mdup.bam.RData.17
chr6 141763595 141846191 141682678 141867940 wc-cc ERR2268681_.trimmed.mdup.bam.RData.18
chr7 5870514 5943216 5849371 6006031 cc-wc ERR2268681_.trimmed.mdup.bam.RData.19
chr7 6834096 6842160 6693445 6871297 wc-cc ERR2268681_.trimmed.mdup.bam.RData.20
chr7 61970619 62159846 61816910 62249889 cc-ww ERR2268681_.trimmed.mdup.bam.RData.21
chr7 62444513 62529056 62430896 62654638 ww-cc ERR2268681_.trimmed.mdup.bam.RData.22
chr7 117307853 117311738 117299093 117354472 cc-wc ERR2268681_.trimmed.mdup.bam.RData.23
chr9 40841036 40872426 40331144 40882972 wc-ww ERR2268681_.trimmed.mdup.bam.RData.24
chr9 41530197 41531074 41310318 41657369 ww-wc ERR2268681_.trimmed.mdup.bam.RData.25
chr10 46720209 46752937 46553653 47001411 wc-ww ERR2268681_.trimmed.mdup.bam.RData.26
chr10 47680448 47894690 47450129 48216929 ww-wc ERR2268681_.trimmed.mdup.bam.RData.27
chr11 1147386 1192192 1096276 1203663 cc-wc ERR2268681_.trimmed.mdup.bam.RData.28
chr12 34712976 34790455 34600652 34829948 ww-cc ERR2268681_.trimmed.mdup.bam.RData.29
chr12 37102485 37235468 35570392 37361978 cc-ww ERR2268681_.trimmed.mdup.bam.RData.30
chr13 18328322 18499388 18208590 18602811 wc-ww ERR2268681_.trimmed.mdup.bam.RData.31
chr14 105685372 105901194 105588644 105941721 wc-ww ERR2268681_.trimmed.mdup.bam.RData.32
chr14 106429137 106440410 106210752 106486465 ww-wc ERR2268681_.trimmed.mdup.bam.RData.33
chr15 20237752 20252667 20187039 20286558 cc-wc ERR2268681_.trimmed.mdup.bam.RData.34
chr15 22422534 22444126 22250405 22629832 wc-cc ERR2268681_.trimmed.mdup.bam.RData.35
chr15 30346615 30603260 30076925 30782302 cc-wc ERR2268681_.trimmed.mdup.bam.RData.36
chr15 32143119 32148683 32116647 32612087 wc-cc ERR2268681_.trimmed.mdup.bam.RData.37
chr16 5200297 5214151 5179949 5271543 cc-wc ERR2268681_.trimmed.mdup.bam.RData.38
chr16 21702856 21727084 21666345 21936629 wc-ww ERR2268681_.trimmed.mdup.bam.RData.39
chr16 22430471 22547604 22394476 22633039 ww-wc ERR2268681_.trimmed.mdup.bam.RData.40
chr18 16114556 20578311 15691162 20914739 ww-wc ERR2268681_.trimmed.mdup.bam.RData.41
chr18 20829558 21148571 20740971 21165652 wc-ww ERR2268681_.trimmed.mdup.bam.RData.42
chr20 25676091 25772511 25536280 25962568 ww-cc ERR2268681_.trimmed.mdup.bam.RData.43
chr20 26008608 26098484 25969427 26244564 cc-ww ERR2268681_.trimmed.mdup.bam.RData.44
chr20 28308231 28495732 26583270 28564326 ww-cc ERR2268681_.trimmed.mdup.bam.RData.45
chr20 29174385 29207314 29119915 29246658 cc-ww ERR2268681_.trimmed.mdup.bam.RData.46
chr20 29893396 29899180 29891997 29955991 ww-cc ERR2268681_.trimmed.mdup.bam.RData.47
chr20 30420149 30456805 30165862 30529609 cc-ww ERR2268681_.trimmed.mdup.bam.RData.48
chrX 21417990 21421150 21358620 21483477 cc-wc ERR2268681_.trimmed.mdup.bam.RData.49
chrX 28013056 28017183 27970053 28049607 wc-ww ERR2268681_.trimmed.mdup.bam.RData.50
chrX 31515838 31539431 31438088 31580232 ww-wc ERR2268681_.trimmed.mdup.bam.RData.51
chrX 153101565 153102579 153044287 153171196 wc-cc ERR2268681_.trimmed.mdup.bam.RData.52
chrX 153338623 153354200 153207045 153370207 cc-wc ERR2268681_.trimmed.mdup.bam.RData.53
chr2 90229459 90251320 90074937 90370684 wc-ww ERR2268682_.trimmed.mdup.bam.RData.1
chr2 92263410 92265105 91967426 92392219 ww-wc ERR2268682_.trimmed.mdup.bam.RData.2
chr3 60689183 60697188 60662339 60726973 ww-wc ERR2268682_.trimmed.mdup.bam.RData.3
chr4 49323545 49497007 49233043 49511727 wc-cc ERR2268682_.trimmed.mdup.bam.RData.4
chr4 50013957 50206958 49654321 50952682 cc-wc ERR2268682_.trimmed.mdup.bam.RData.5
chr5 46401116 46411531 46392779 49657083 ww-wc ERR2268682_.trimmed.mdup.bam.RData.6
chr5 50023651 50044653 49937295 50156111 wc-ww ERR2268682_.trimmed.mdup.bam.RData.7
chr6 58451866 58596491 58351308 58890077 wc-cc ERR2268682_.trimmed.mdup.bam.RData.8
chr6 137611136 137611413 137561659 137621621 cc-wc ERR2268682_.trimmed.mdup.bam.RData.9
chr7 61962073 62155931 61863499 62253505 cc-ww ERR2268682_.trimmed.mdup.bam.RData.10
chr7 62445888 62527413 62405704 62607354 ww-cc ERR2268682_.trimmed.mdup.bam.RData.11
chr8 7349005 7411169 7147394 8171500 ww-wc ERR2268682_.trimmed.mdup.bam.RData.12
chr8 12595909 12638108 12562469 12664564 wc-ww ERR2268682_.trimmed.mdup.bam.RData.13
chr9 41716847 41780024 41654052 41999596 wc-cc ERR2268682_.trimmed.mdup.bam.RData.14
chr9 42535254 42695808 42505401 42765783 cc-wc ERR2268682_.trimmed.mdup.bam.RData.15
chr9 81554445 81568678 81532408 81587844 wc-ww ERR2268682_.trimmed.mdup.bam.RData.16
chr10 46552019 46559584 46537670 46796796 wc-ww ERR2268682_.trimmed.mdup.bam.RData.17
chr10 47597333 47655484 47457534 48193059 ww-wc ERR2268682_.trimmed.mdup.bam.RData.18
chr10 69737179 69741357 69708249 69776034 wc-ww ERR2268682_.trimmed.mdup.bam.RData.19
chr10 69899400 69901534 69854937 69919913 ww-wc ERR2268682_.trimmed.mdup.bam.RData.20
chr11 78966695 78985487 78928935 79014296 cc-wc ERR2268682_.trimmed.mdup.bam.RData.21
chr11 108205360 108223153 108191057 108234671 wc-ww ERR2268682_.trimmed.mdup.bam.RData.22
chr12 17718728 17773994 17625026 17834481 cc-ww ERR2268682_.trimmed.mdup.bam.RData.23
chr12 17855782 17892025 17781556 17968002 ww-cc ERR2268682_.trimmed.mdup.bam.RData.24
chr12 34834223 34846890 34660988 35570456 cc-ww ERR2268682_.trimmed.mdup.bam.RData.25
chr12 37138700 37237949 36548512 37302184 ww-cc ERR2268682_.trimmed.mdup.bam.RData.26
chr13 16344300 16358284 16157000 16386587 cc-wc ERR2268682_.trimmed.mdup.bam.RData.27
chr13 17401594 17431615 17377638 17607025 wc-cc ERR2268682_.trimmed.mdup.bam.RData.28
chr13 18334286 18423306 18199309 18667197 cc-ww ERR2268682_.trimmed.mdup.bam.RData.29
chr13 33913015 33917290 33888176 33946111 ww-wc ERR2268682_.trimmed.mdup.bam.RData.30
chr13 50974428 50974639 50943754 51003425 wc-cc ERR2268682_.trimmed.mdup.bam.RData.31
chr14 105819965 105911460 105634708 105941026 wc-cc ERR2268682_.trimmed.mdup.bam.RData.32
chr14 106369193 106370847 106309616 106387062 cc-wc ERR2268682_.trimmed.mdup.bam.RData.33
chr15 20648147 20648369 20414450 20659733 wc-cc ERR2268682_.trimmed.mdup.bam.RData.34
chr15 22628071 22643771 22269034 22679323 cc-wc ERR2268682_.trimmed.mdup.bam.RData.35
chr16 78692594 78698624 78675156 78722091 wc-cc ERR2268682_.trimmed.mdup.bam.RData.36
chr17 26878144 26880956 26815004 26881493 ww-cc ERR2268682_.trimmed.mdup.bam.RData.37
chr17 26885869 26939003 26885668 26961575 cc-ww ERR2268682_.trimmed.mdup.bam.RData.38
chr18 18244398 20572966 16465682 20740572 cc-ww ERR2268682_.trimmed.mdup.bam.RData.39
chr18 20835779 21046527 20755265 21172124 ww-cc ERR2268682_.trimmed.mdup.bam.RData.40
chr19 24336913 24338635 24309487 24346083 ww-wc ERR2268682_.trimmed.mdup.bam.RData.41
chr19 24402524 27240934 24386814 27254470 wc-ww ERR2268682_.trimmed.mdup.bam.RData.42
chrX 51934578 52078001 51858855 52160150 cc-ww ERR2268682_.trimmed.mdup.bam.RData.43
chrX 52175965 52266652 52079166 52327557 ww-cc ERR2268682_.trimmed.mdup.bam.RData.44
chrX 153105279 153161790 153090907 153182770 cc-wc ERR2268682_.trimmed.mdup.bam.RData.45
chrX 153271226 153303187 153229910 153319482 wc-cc ERR2268682_.trimmed.mdup.bam.RData.46
chr1 125174159 125178329 124508916 143572164 wc-ww ERR2268683_.trimmed.mdup.bam.RData.1
chr1 146161941 146367583 145948755 146899751 ww-cc ERR2268683_.trimmed.mdup.bam.RData.2
chr1 149218010 149366521 148699978 149882786 cc-ww ERR2268683_.trimmed.mdup.bam.RData.3
chr2 89849128 89871476 89841160 89964452 wc-cc ERR2268683_.trimmed.mdup.bam.RData.4
chr2 90238232 90240073 90183826 90357088 cc-wc ERR2268683_.trimmed.mdup.bam.RData.5
chr3 93637926 93726453 93470693 93754443 wc-cc ERR2268683_.trimmed.mdup.bam.RData.6
chr4 49323360 49511272 49302093 49512224 wc-cc ERR2268683_.trimmed.mdup.bam.RData.7
chr4 49654791 50206935 49637888 50286994 cc-wc ERR2268683_.trimmed.mdup.bam.RData.8
chr4 89632509 89633639 89617512 89720020 wc-ww ERR2268683_.trimmed.mdup.bam.RData.9
chr4 89861266 89894201 89847536 89939710 ww-wc ERR2268683_.trimmed.mdup.bam.RData.10
chr5 46582393 46689555 46414149 47032414 ww-wc ERR2268683_.trimmed.mdup.bam.RData.11
chr5 50036423 50148296 49974915 50156966 wc-ww ERR2268683_.trimmed.mdup.bam.RData.12
chr7 5891049 5920644 5868925 6009601 cc-wc ERR2268683_.trimmed.mdup.bam.RData.13
chr7 6765900 6812765 6680791 6833836 wc-cc ERR2268683_.trimmed.mdup.bam.RData.14
chr7 11750924 11762219 11699504 11817509 cc-wc ERR2268683_.trimmed.mdup.bam.RData.15
chr7 54174328 54174828 54152951 54201883 wc-ww ERR2268683_.trimmed.mdup.bam.RData.16
chr7 54329658 54336033 54279972 54356194 ww-wc ERR2268683_.trimmed.mdup.bam.RData.17
chr7 60802269 60920736 60018580 60925160 wc-ww ERR2268683_.trimmed.mdup.bam.RData.18
chr7 61415765 61726889 61111222 61744327 ww-wc ERR2268683_.trimmed.mdup.bam.RData.19
chr8 7860115 8232569 7383694 8254526 wc-ww ERR2268683_.trimmed.mdup.bam.RData.20
chr8 12133837 12134805 12032433 12174942 ww-wc ERR2268683_.trimmed.mdup.bam.RData.21
chr8 39320535 39323480 39302340 39447573 wc-cc ERR2268683_.trimmed.mdup.bam.RData.22
chr8 39539787 39547259 39495632 39561573 cc-wc ERR2268683_.trimmed.mdup.bam.RData.23
chr9 41697318 41789646 41643543 41923944 wc-cc ERR2268683_.trimmed.mdup.bam.RData.24
chr9 42508399 42700632 42489069 42746382 cc-wc ERR2268683_.trimmed.mdup.bam.RData.25
chr10 46559662 46560902 46554718 46769444 wc-cc ERR2268683_.trimmed.mdup.bam.RData.26
chr10 48188513 48190222 47448889 48200933 cc-wc ERR2268683_.trimmed.mdup.bam.RData.27
chr11 1769853 1899670 1727493 1922008 cc-ww ERR2268683_.trimmed.mdup.bam.RData.28
chr11 1914371 2141141 1891613 2202191 ww-cc ERR2268683_.trimmed.mdup.bam.RData.29
chr11 50323828 50365578 50301111 50370469 cc-wc ERR2268683_.trimmed.mdup.bam.RData.30
chr11 50417961 50462060 50407267 50495867 wc-cc ERR2268683_.trimmed.mdup.bam.RData.31
chr12 17693573 17773242 17574920 17850183 cc-ww ERR2268683_.trimmed.mdup.bam.RData.32
chr12 17855611 17912066 17778350 18018597 ww-cc ERR2268683_.trimmed.mdup.bam.RData.33
chr12 34834504 34848251 34801567 35444278 cc-ww ERR2268683_.trimmed.mdup.bam.RData.34
chr12 37149928 37235421 36311755 37305980 ww-cc ERR2268683_.trimmed.mdup.bam.RData.35
chr13 17417532 17426459 17303367 17553468 cc-ww ERR2268683_.trimmed.mdup.bam.RData.36
chr13 18338504 18450977 18027880 18660185 ww-cc ERR2268683_.trimmed.mdup.bam.RData.37
chr14 18521518 18659458 18459849 106880176 ww-wc ERR2268683_.trimmed.mdup.bam.RData.38
chr14 19400005 19674855 19169776 19737476 wc-ww ERR2268683_.trimmed.mdup.bam.RData.39
chr14 105440083 105667126 105350880 105734569 ww-cc ERR2268683_.trimmed.mdup.bam.RData.40
chr14 105742516 106184956 105625967 106323399 cc-ww ERR2268683_.trimmed.mdup.bam.RData.41
chr15 30064999 30077517 30045883 30346720 wc-ww ERR2268683_.trimmed.mdup.bam.RData.42
chr15 32152675 32392797 32141391 32519147 ww-wc ERR2268683_.trimmed.mdup.bam.RData.43
chr16 14775112 14809843 14566618 14928329 ww-cc ERR2268683_.trimmed.mdup.bam.RData.44
chr16 15309780 15379050 15229537 15489765 cc-ww ERR2268683_.trimmed.mdup.bam.RData.45
chr16 21378073 21481022 21334225 21514831 ww-cc ERR2268683_.trimmed.mdup.bam.RData.46
chr16 21728399 21764690 21718795 21772038 cc-wc ERR2268683_.trimmed.mdup.bam.RData.47
chr16 22693080 22695667 22677421 22711200 wc-ww ERR2268683_.trimmed.mdup.bam.RData.48
chr16 34278165 34571505 34227331 34582297 ww-cc ERR2268683_.trimmed.mdup.bam.RData.49
chr16 34588306 34590869 34588157 34595073 cc-wc ERR2268683_.trimmed.mdup.bam.RData.50
chr16 34611360 34682352 34589402 34701638 wc-cc ERR2268683_.trimmed.mdup.bam.RData.51
chr16 36169008 36335258 36052169 46383733 cc-ww ERR2268683_.trimmed.mdup.bam.RData.52
chr16 46383063 46386346 36252824 46387883 ww-cc ERR2268683_.trimmed.mdup.bam.RData.53
chr16 46401453 46403167 46399249 46449827 cc-ww ERR2268683_.trimmed.mdup.bam.RData.54
chr17 63552189 63570078 63538086 63633769 wc-cc ERR2268683_.trimmed.mdup.bam.RData.55
chr17 63717710 63718356 63684025 63777987 cc-wc ERR2268683_.trimmed.mdup.bam.RData.56
chr18 4068263 4076516 4050662 4086106 cc-wc ERR2268683_.trimmed.mdup.bam.RData.57
chr20 25772725 25772749 25696105 25880631 ww-cc ERR2268683_.trimmed.mdup.bam.RData.58
chr20 26010181 26074237 25988722 26249349 cc-wc ERR2268683_.trimmed.mdup.bam.RData.59
chr20 29192473 29205849 29094147 29219207 wc-ww ERR2268683_.trimmed.mdup.bam.RData.60
chr20 29885420 29888317 29852520 30212980 ww-cc ERR2268683_.trimmed.mdup.bam.RData.61
chr20 30423839 30460334 30392759 30515308 cc-ww ERR2268683_.trimmed.mdup.bam.RData.62
chr21 13028034 13060114 12983717 13154016 wc-ww ERR2268683_.trimmed.mdup.bam.RData.63
chr22 10940058 10942514 10738633 10955705 wc-ww ERR2268683_.trimmed.mdup.bam.RData.64
chr22 11068475 11218111 11063342 11355779 ww-cc ERR2268683_.trimmed.mdup.bam.RData.65
chr22 12437677 12490177 12369268 12692316 cc-ww ERR2268683_.trimmed.mdup.bam.RData.66
chrX 51982472 52077767 51903446 52164031 ww-cc ERR2268683_.trimmed.mdup.bam.RData.67
chrX 52175078 52254761 52083257 52355146 cc-ww ERR2268683_.trimmed.mdup.bam.RData.68
chrX 153046769 153149446 153037872 153188848 ww-wc ERR2268683_.trimmed.mdup.bam.RData.69
chrX 153243407 153326685 153215420 153340001 wc-ww ERR2268683_.trimmed.mdup.bam.RData.70
chr1 189484545 189513436 189441061 189730941 wc-ww ERR2268684_.trimmed.mdup.bam.RData.1
chr1 189832131 189842933 189760373 189878597 ww-wc ERR2268684_.trimmed.mdup.bam.RData.2
chr1 221405363 221419201 221391263 221522282 wc-ww ERR2268684_.trimmed.mdup.bam.RData.3
chr1 221652582 221677746 221545743 221705714 ww-wc ERR2268684_.trimmed.mdup.bam.RData.4
chr1 225810680 225817719 225798353 225824127 wc-cc ERR2268684_.trimmed.mdup.bam.RData.5
chr1 225981514 225983595 225878606 226028142 cc-wc ERR2268684_.trimmed.mdup.bam.RData.6
chr1 238992307 239005987 238960684 239045614 wc-cc ERR2268684_.trimmed.mdup.bam.RData.7
chr2 88849779 88864721 88826549 89010448 cc-wc ERR2268684_.trimmed.mdup.bam.RData.8
chr2 91840504 91843267 91604752 91875571 wc-ww ERR2268684_.trimmed.mdup.bam.RData.9
chr2 92001113 92009205 91983099 92522185 ww-cc ERR2268684_.trimmed.mdup.bam.RData.10
chr2 109732771 110101022 109722542 110105754 cc-wc ERR2268684_.trimmed.mdup.bam.RData.11
chr2 110627801 110634834 110206147 110654073 wc-cc ERR2268684_.trimmed.mdup.bam.RData.12
chr2 201695487 201696644 201646967 201739897 cc-wc ERR2268684_.trimmed.mdup.bam.RData.13
chr3 91521074 91557613 91504922 93470471 cc-wc ERR2268684_.trimmed.mdup.bam.RData.14
chr3 93470814 93738023 93470674 93760244 wc-cc ERR2268684_.trimmed.mdup.bam.RData.15
chr5 172952946 172959862 172928413 173085064 wc-cc ERR2268684_.trimmed.mdup.bam.RData.16
chr5 173137323 173144303 173075412 173172153 cc-wc ERR2268684_.trimmed.mdup.bam.RData.17
chr6 377301 386093 362841 408830 ww-wc ERR2268684_.trimmed.mdup.bam.RData.18
chr6 26591999 26594940 26556880 26638739 wc-ww ERR2268684_.trimmed.mdup.bam.RData.19
chr7 60573677 60916794 60001256 60999267 cc-wc ERR2268684_.trimmed.mdup.bam.RData.20
chr7 61726091 61732648 61381617 61771628 wc-cc ERR2268684_.trimmed.mdup.bam.RData.21
chr7 61961720 62156119 61860190 62385289 cc-ww ERR2268684_.trimmed.mdup.bam.RData.22
chr7 62456347 62518669 62399752 62577801 ww-cc ERR2268684_.trimmed.mdup.bam.RData.23
chr8 8213179 8216370 7680813 8250951 wc-ww ERR2268684_.trimmed.mdup.bam.RData.24
chr8 12449824 12527052 12308380 12540953 ww-wc ERR2268684_.trimmed.mdup.bam.RData.25
chr8 144331259 144344576 144304632 144353284 wc-cc ERR2268684_.trimmed.mdup.bam.RData.26
chr9 86695622 86701686 86676537 86804562 wc-ww ERR2268684_.trimmed.mdup.bam.RData.27
chr9 86850231 86860482 86833149 86902420 ww-wc ERR2268684_.trimmed.mdup.bam.RData.28
chr10 46728770 46749165 46546487 47009280 wc-ww ERR2268684_.trimmed.mdup.bam.RData.29
chr10 48193857 48195763 47994548 48227623 ww-wc ERR2268684_.trimmed.mdup.bam.RData.30
chr11 4919635 4921963 4878964 5055022 wc-ww ERR2268684_.trimmed.mdup.bam.RData.31
chr11 5140305 5143491 5121985 5191803 ww-wc ERR2268684_.trimmed.mdup.bam.RData.32
chr11 47399621 47410581 47378211 47544943 wc-cc ERR2268684_.trimmed.mdup.bam.RData.33
chr11 47577945 47578819 47544694 47595207 cc-wc ERR2268684_.trimmed.mdup.bam.RData.34
chr11 130868759 130869778 130859804 130893430 wc-ww ERR2268684_.trimmed.mdup.bam.RData.35
chr11 131006992 131041282 130973372 131058288 ww-wc ERR2268684_.trimmed.mdup.bam.RData.36
chr12 71655731 71660523 71624292 71695933 wc-cc ERR2268684_.trimmed.mdup.bam.RData.37
chr12 71885526 71888584 71854442 71910731 cc-wc ERR2268684_.trimmed.mdup.bam.RData.38
chr13 18319882 18408360 18208549 18496742 wc-cc ERR2268684_.trimmed.mdup.bam.RData.39
chr14 19484136 19723576 19161484 19782299 wc-ww ERR2268684_.trimmed.mdup.bam.RData.40
chr14 105494595 105596914 105481190 105700508 ww-wc ERR2268684_.trimmed.mdup.bam.RData.41
chr14 105766515 106131455 105622862 106178161 wc-ww ERR2268684_.trimmed.mdup.bam.RData.42
chr15 30488632 30597859 30141469 30626104 cc-wc ERR2268684_.trimmed.mdup.bam.RData.43
chr15 32406149 32515687 32132718 32637667 wc-cc ERR2268684_.trimmed.mdup.bam.RData.44
