Chromosome	start	end	transition	aneuploidy	index	callType
chr4	69486698	69510065	CC->WC	2	ERR2266623.mdup	filt-walker
chr5	171437655	171453959	WC->CC	2	ERR2266623.mdup	filt-walker
chr6	91838346	91838450	WW->WC	2	ERR2266623.mdup	filt-walker
chr8	7071121	7083398	WC->CC	2	ERR2266623.mdup	filt-walker
chr8	12374110	12545300	CC->WC	2	ERR2266623.mdup	filt-walker
chr8	86946050	86956593	WC->CC	2	ERR2266623.mdup	filt-walker
chr9	70554033	70555688	WC->WW	2	ERR2266623.mdup	filt-walker
chr10	78251394	78267786	CC->WC	2	ERR2266623.mdup	filt-walker
chr15	49397324	49429537	WC->CC	2	ERR2266623.mdup	filt-walker
chr15	80227856	80229503	CC->WC	2	ERR2266623.mdup	filt-walker
chr3	60523715	60551047	WC->WW	2	ERR2266624.mdup	filt-walker
chr4	174551704	174575844	WC->CC	2	ERR2266624.mdup	filt-walker
chr5	49960000	50280000	WC->WW	2	ERR2266624.mdup	filt-320k
chr5	165428660	165433515	WW->WC	2	ERR2266624.mdup	filt-walker
chr6	6469041	6484706	WC->WW	2	ERR2266624.mdup	filt-walker
chr7	6078714	6095204	WW->WC	2	ERR2266624.mdup	filt-walker
chr7	6781553	6829684	WC->WW	2	ERR2266624.mdup	filt-walker
chr10	71050253	71051299	WW->WC	2	ERR2266624.mdup	filt-walker
chr14	36403946	36418560	WW->WC	2	ERR2266624.mdup	filt-walker
chr21	10806856	12968612	WC->WW	2	ERR2266624.mdup	filt-walker
chr21	31212963	31246677	WW->WC	2	ERR2266624.mdup	filt-walker
chrX	36023984	36057028	WW->WC	2	ERR2266624.mdup	filt-walker
chr1	89742996	89748086	WC->CC	2	ERR2266625.mdup	filt-walker
chr2	153872988	153887415	WC->WW	2	ERR2266625.mdup	filt-walker
chr3	60339325	60354751	CC->WC	2	ERR2266625.mdup	filt-walker
chr3	66246688	66246696	WC->WW	2	ERR2266625.mdup	filt-walker
chr5	61298795	61326454	WC->WW	2	ERR2266625.mdup	filt-walker
chr6	15044341	15055558	WC->CC	2	ERR2266625.mdup	filt-walker
chr6	128676563	128754184	CC->WC	2	ERR2266625.mdup	filt-walker
chr6	149679949	149683549	WC->CC	2	ERR2266625.mdup	filt-walker
chr6	164214225	164218551	CC->WC	2	ERR2266625.mdup	filt-walker
chr8	8000000	8280000	WC->CC	2	ERR2266625.mdup	filt-280k
chr8	12736108	12746735	CC->WC	2	ERR2266625.mdup	filt-walker
chr9	101358426	101363448	CC->WC	2	ERR2266625.mdup	filt-walker
chr12	3789917	3790399	WW->WC	2	ERR2266625.mdup	filt-walker
chr14	74776288	74800975	WC->CC	2	ERR2266625.mdup	filt-walker
chr14	81847772	81874551	CC->WC	2	ERR2266625.mdup	filt-walker
chr16	4995164	5004936	WC->CC	2	ERR2266625.mdup	filt-walker
chr16	74211302	74219349	CC->WC	2	ERR2266625.mdup	filt-walker
chr16	78591053	78620276	WC->WW	2	ERR2266625.mdup	filt-walker
chr1	155321034	155346677	WW->WC	2	ERR2266626.mdup	filt-walker
chr2	137027032	137056729	WC->CC	2	ERR2266626.mdup	filt-walker
chr3	60576783	60630457	WW->WC	2	ERR2266626.mdup	filt-walker
chr5	60612100	60624935	WC->WW	2	ERR2266626.mdup	filt-walker
chr8	12579157	12619779	WC->CC	2	ERR2266626.mdup	filt-walker
chr8	132932669	132939223	CC->WC	2	ERR2266626.mdup	filt-walker
chr12	84986513	85048006	WC->CC	2	ERR2266626.mdup	filt-walker
chr14	55495781	55505024	WC->WW	2	ERR2266626.mdup	filt-walker
chr15	45637752	45707372	CC->WC	2	ERR2266626.mdup	filt-walker
chr17	23320000	24080000	WC->WW	2	ERR2266626.mdup	filt-760k
chr19	51779826	51811728	WC->WW	2	ERR2266626.mdup	filt-walker
chrX	57836484	57845503	WC->CC	2	ERR2266626.mdup	filt-walker
chr1	51800000	52000000	WC->CC	2	ERR2266627.mdup	filt-200k
chr2	177692726	177747380	WC->CC	2	ERR2266627.mdup	filt-walker
chr3	120905066	120935593	CC->WC	2	ERR2266627.mdup	filt-walker
chr4	5793083	5806967	WW->WC	2	ERR2266627.mdup	filt-walker
chr4	56510557	56532276	WC->CC	2	ERR2266627.mdup	filt-walker
chr4	73872302	73893190	CC->WC	2	ERR2266627.mdup	filt-walker
chr4	149114646	149152998	WC->CC	2	ERR2266627.mdup	filt-walker
chr6	42487079	42550460	WC->WW	2	ERR2266627.mdup	filt-walker
chr6	63402581	63485470	WW->WC	2	ERR2266627.mdup	filt-walker
chr6	159601390	159631761	WC->CC	2	ERR2266627.mdup	filt-walker
chr7	38018347	38054127	CC->WC	2	ERR2266627.mdup	filt-walker
chr8	7145870	7361022	WW->WC	2	ERR2266627.mdup	filt-walker
chr8	12240000	12640000	WC->WW	2	ERR2266627.mdup	filt-400k
chr8	55792050	55854985	WW->WC	2	ERR2266627.mdup	filt-walker
chr11	123541158	123557676	WC->CC	2	ERR2266627.mdup	filt-walker
chr15	71528709	71539062	WW->WC	2	ERR2266627.mdup	filt-walker
chr18	76350853	76365026	CC->WC	2	ERR2266627.mdup	filt-walker
chr19	34073964	34137214	WC->WW	2	ERR2266627.mdup	filt-walker
chrX	135124796	135160614	WW->WC	2	ERR2266627.mdup	filt-walker
chr2	123664967	123682481	WC->WW	2	ERR2266628.mdup	filt-walker
chr3	58391427	58411548	WC->CC	2	ERR2266628.mdup	filt-walker
chr7	110593722	110618530	WC->CC	2	ERR2266628.mdup	filt-walker
chr8	6937817	6963607	CC->WC	2	ERR2266628.mdup	filt-walker
chr8	12148639	12437222	WC->CC	2	ERR2266628.mdup	filt-walker
chr9	22596007	22641745	WC->CC	2	ERR2266628.mdup	filt-walker
chr9	25145003	25169247	CC->WC	2	ERR2266628.mdup	filt-walker
chr9	120857204	120875026	WC->CC	2	ERR2266628.mdup	filt-walker
chr11	128369686	128372619	WW->WC	2	ERR2266628.mdup	filt-walker
chr3	128424785	128426780	WW->WC	2	ERR2266629.mdup	filt-walker
chr4	160649897	160714390	WC->WW	2	ERR2266629.mdup	filt-walker
chr5	60341275	60361538	WC->WW	2	ERR2266629.mdup	filt-walker
chr6	18965554	18967969	WW->WC	2	ERR2266629.mdup	filt-walker
chr6	128175437	128175520	WC->CC	2	ERR2266629.mdup	filt-walker
chr7	8141296	8152675	CC->WC	2	ERR2266629.mdup	filt-walker
chr8	7360000	8360000	WC->WW	2	ERR2266629.mdup	filt-1000k
chr8	12032302	12148854	WW->WC	2	ERR2266629.mdup	filt-walker
chr11	73768030	73789886	WC->WW	2	ERR2266629.mdup	filt-walker
chr13	108199097	108203764	WW->WC	2	ERR2266629.mdup	filt-walker
chr14	66703012	66736559	CC->WC	2	ERR2266629.mdup	filt-walker
chr14	91555113	91587423	WC->CC	2	ERR2266629.mdup	filt-walker
chr17	27549376	27554494	WC->WW	2	ERR2266629.mdup	filt-walker
chrX	94081618	94097657	CC->WC	2	ERR2266629.mdup	filt-walker
chrX	119330148	119349211	WC->WW	2	ERR2266629.mdup	filt-walker
chrX	128857789	128878113	WW->WC	2	ERR2266629.mdup	filt-walker
chr1	67733014	67743052	CC->WC	2	ERR2266630.mdup	filt-walker
chr3	93470748	93754026	WC->WW	2	ERR2266630.mdup	filt-walker
chr4	164160000	164400000	WC->CC	2	ERR2266630.mdup	filt-240k
chr6	122365519	122401069	WC->CC	2	ERR2266630.mdup	filt-walker
chr6	152090179	152096783	CC->WC	2	ERR2266630.mdup	filt-walker
chr7	57912551	57913071	WW->WC	2	ERR2266630.mdup	filt-walker
chr9	25655691	25696476	WC->WW	2	ERR2266630.mdup	filt-walker
chr10	95186768	95196914	WC->CC	2	ERR2266630.mdup	filt-walker
chr11	128524030	128549387	WC->CC	2	ERR2266630.mdup	filt-walker
chr13	102179539	102204818	WC->CC	2	ERR2266630.mdup	filt-walker
chr14	91307737	91388397	WC->CC	2	ERR2266630.mdup	filt-walker
chr15	29376565	29402075	WC->WW	2	ERR2266630.mdup	filt-walker
chr15	32080000	32400000	WW->WC	2	ERR2266630.mdup	filt-320k
chr1	189021856	189030042	WW->WC	2	ERR2266631.mdup	filt-walker
chr2	152011545	152014373	WW->WC	2	ERR2266631.mdup	filt-walker
chr2	218820385	218835757	WC->CC	2	ERR2266631.mdup	filt-walker
chr3	64589605	64604578	WC->CC	2	ERR2266631.mdup	filt-walker
chr4	67330551	67333973	WW->WC	2	ERR2266631.mdup	filt-walker
chr5	29394953	29403896	CC->WC	2	ERR2266631.mdup	filt-walker
chr5	140531460	140544959	WC->WW	2	ERR2266631.mdup	filt-walker
chr8	8219794	8242456	WC->CC	2	ERR2266631.mdup	filt-walker
chr8	12325488	12441571	CC->WC	2	ERR2266631.mdup	filt-walker
chr15	30440000	30760000	WC->WW	2	ERR2266631.mdup	filt-320k
chr15	32634795	32645410	WW->WC	2	ERR2266631.mdup	filt-walker
chr19	43063060	43063805	CC->WC	2	ERR2266631.mdup	filt-walker
chr20	25720000	25920000	WW->WC	2	ERR2266631.mdup	filt-200k
chrX	96036195	96070957	WW->WC	2	ERR2266631.mdup	filt-walker
chr1	60603342	60616401	WW->WC	2	ERR2266632.mdup	filt-walker
chr3	60515296	60519937	CC->WC	2	ERR2266632.mdup	filt-walker
chr4	176916071	176956412	CC->WC	2	ERR2266632.mdup	filt-walker
chr5	155604002	155610940	WC->CC	2	ERR2266632.mdup	filt-walker
chr6	7909970	7919505	WW->WC	2	ERR2266632.mdup	filt-walker
chr6	156842650	156863101	WC->CC	2	ERR2266632.mdup	filt-walker
chr7	110993654	111004618	WC->CC	2	ERR2266632.mdup	filt-walker
chr8	2445103	2492571	WC->WW	2	ERR2266632.mdup	filt-walker
chr8	7346269	7356441	WW->WC	2	ERR2266632.mdup	filt-walker
chr8	12126562	12128679	WC->WW	2	ERR2266632.mdup	filt-walker
chr8	56669935	56685862	WW->WC	2	ERR2266632.mdup	filt-walker
chr9	16364769	16365239	WW->WC	2	ERR2266632.mdup	filt-walker
chr13	49273597	49288190	WW->WC	2	ERR2266632.mdup	filt-walker
chr15	55643301	55666435	WC->CC	2	ERR2266632.mdup	filt-walker
chr17	21991533	22048281	WC->CC	2	ERR2266632.mdup	filt-walker
chrX	133146031	133150974	WC->CC	2	ERR2266632.mdup	filt-walker
chr1	43788332	43799499	WC->CC	2	ERR2266633.mdup	filt-walker
chr1	76561712	76565376	CC->WC	2	ERR2266633.mdup	filt-walker
chr1	222416580	222417290	WC->WW	2	ERR2266633.mdup	filt-walker
chr1	236530250	236541001	WW->WC	2	ERR2266633.mdup	filt-walker
chr2	170084332	170084455	WC->CC	2	ERR2266633.mdup	filt-walker
chr3	33948404	33948522	WC->CC	2	ERR2266633.mdup	filt-walker
chr5	95883843	95903448	CC->WC	2	ERR2266633.mdup	filt-walker
chr6	56570761	56570929	WC->CC	2	ERR2266633.mdup	filt-walker
chr7	21813358	21838126	CC->WC	2	ERR2266633.mdup	filt-walker
chr8	8120000	8360000	WC->WW	2	ERR2266633.mdup	filt-240k
chr8	12080000	12280000	WW->WC	2	ERR2266633.mdup	filt-200k
chr9	95330132	95349453	WW->WC	2	ERR2266633.mdup	filt-walker
chr13	24137278	24146223	WC->WW	2	ERR2266633.mdup	filt-walker
chr13	40786524	40789883	WW->WC	2	ERR2266633.mdup	filt-walker
chr15	79939210	80000583	WC->CC	2	ERR2266633.mdup	filt-walker
chr16	14015998	14026970	WC->WW	2	ERR2266633.mdup	filt-walker
chr21	33317584	33350791	WC->WW	2	ERR2266633.mdup	filt-walker
chr2	233107152	233118784	CC->WC	2	ERR2266634.mdup	filt-walker
chr4	153435954	153473868	CC->WC	2	ERR2266634.mdup	filt-walker
chr5	37238236	37250533	WW->WC	2	ERR2266634.mdup	filt-walker
chr10	37550475	37601087	WC->WW	2	ERR2266634.mdup	filt-walker
chr11	35460538	35468645	WC->WW	2	ERR2266634.mdup	filt-walker
chr11	40084190	40125679	WW->WC	2	ERR2266634.mdup	filt-walker
chr11	72941857	72943414	WC->WW	2	ERR2266634.mdup	filt-walker
chr13	103900664	103914467	WC->CC	2	ERR2266634.mdup	filt-walker
chrX	9003246	9028504	CC->WC	2	ERR2266634.mdup	filt-walker
chrX	113928204	113932504	WC->WW	2	ERR2266634.mdup	filt-walker
chrX	131773306	131813528	WW->WC	2	ERR2266634.mdup	filt-walker
chr1	91584618	91625156	WW->WC	2	ERR2266635.mdup	filt-walker
chr1	174989257	175013083	WC->CC	2	ERR2266635.mdup	filt-walker
chr2	64296164	64296258	WW->WC	2	ERR2266635.mdup	filt-walker
chr2	199299209	199301271	WC->WW	2	ERR2266635.mdup	filt-walker
chr3	33484811	33489493	CC->WC	2	ERR2266635.mdup	filt-walker
chr3	60533695	60537882	WC->WW	2	ERR2266635.mdup	filt-walker
chr3	94961532	94961611	WW->WC	2	ERR2266635.mdup	filt-walker
chr4	106062501	106083002	WC->WW	2	ERR2266635.mdup	filt-walker
chr6	1771578	1798018	WC->WW	2	ERR2266635.mdup	filt-walker
chr6	55197885	55239506	WW->WC	2	ERR2266635.mdup	filt-walker
chr6	144087850	144111836	WC->CC	2	ERR2266635.mdup	filt-walker
chr7	5919790	5991204	CC->WC	2	ERR2266635.mdup	filt-walker
chr7	6792190	6808256	WC->CC	2	ERR2266635.mdup	filt-walker
chr8	7360000	7560000	WW->WC	2	ERR2266635.mdup	filt-200k
chr8	13193031	13203169	WC->WW	2	ERR2266635.mdup	filt-walker
chr9	40802906	40874880	WW->WC	2	ERR2266635.mdup	filt-walker
chr9	112412628	112428624	WC->WW	2	ERR2266635.mdup	filt-walker
chr10	102786132	102857114	WC->CC	2	ERR2266635.mdup	filt-walker
chr15	63530670	63537089	WC->WW	2	ERR2266635.mdup	filt-walker
chrX	102034910	102044444	WC->CC	2	ERR2266635.mdup	filt-walker
chr1	12948360	13112908	WW->WC	2	ERR2266636.mdup	filt-walker
chr1	193040000	193240000	WC->CC	2	ERR2266636.mdup	filt-200k
chr4	155786156	155807320	WC->WW	2	ERR2266636.mdup	filt-walker
chr5	99425800	99436809	WC->WW	2	ERR2266636.mdup	filt-walker
chr6	55979174	56011843	WC->CC	2	ERR2266636.mdup	filt-walker
chr8	8236486	8288425	WC->CC	2	ERR2266636.mdup	filt-walker
chr8	12020522	12183241	CC->WC	2	ERR2266636.mdup	filt-walker
chr10	18587370	18596401	CC->WC	2	ERR2266636.mdup	filt-walker
chr11	126210805	126234141	WW->WC	2	ERR2266636.mdup	filt-walker
chr12	99040170	99063932	WW->WC	2	ERR2266636.mdup	filt-walker
chr15	30372958	30636381	WW->WC	2	ERR2266636.mdup	filt-walker
chr15	32061373	32097254	WC->WW	2	ERR2266636.mdup	filt-walker
chr20	31757200	31757665	WW->WC	2	ERR2266636.mdup	filt-walker
chr20	49190801	49241370	WC->WW	2	ERR2266636.mdup	filt-walker
chr2	32172404	32179138	WC->CC	2	ERR2266637.mdup	filt-walker
chr5	59808679	59816812	CC->WC	2	ERR2266637.mdup	filt-walker
chr5	133954119	133962509	WC->WW	2	ERR2266637.mdup	filt-walker
chr7	154441048	154443398	WC->WW	2	ERR2266637.mdup	filt-walker
chr8	7280000	7480000	WC->WW	2	ERR2266637.mdup	filt-200k
chr8	11932602	11945011	WW->WC	2	ERR2266637.mdup	filt-walker
chr11	74837236	74843144	WC->WW	2	ERR2266637.mdup	filt-walker
chr12	127641350	127641398	WC->WW	2	ERR2266637.mdup	filt-walker
chrX	69516550	69517146	WC->WW	2	ERR2266637.mdup	filt-walker
chrX	126065658	126065838	WW->WC	2	ERR2266637.mdup	filt-walker
chrX	138954813	138970616	WC->WW	2	ERR2266637.mdup	filt-walker
chr1	113784695	113801230	WC->WW	2	ERR2266638.mdup	filt-walker
chr2	99518058	99521884	WC->CC	2	ERR2266638.mdup	filt-walker
chr2	192116384	192139063	CC->WC	2	ERR2266638.mdup	filt-walker
chr2	218883199	218891190	WC->CC	2	ERR2266638.mdup	filt-walker
chr3	60430770	60486311	WC->WW	2	ERR2266638.mdup	filt-walker
chr4	22190771	22202017	WW->WC	2	ERR2266638.mdup	filt-walker
chr5	59572184	59630340	WC->WW	2	ERR2266638.mdup	filt-walker
chr6	107516844	107552312	CC->WC	2	ERR2266638.mdup	filt-walker
chr7	112315406	112332030	WW->WC	2	ERR2266638.mdup	filt-walker
chr8	7080000	7480000	WW->WC	2	ERR2266638.mdup	filt-400k
chr8	12181615	12378679	WC->WW	2	ERR2266638.mdup	filt-walker
chr8	58108118	58118880	WW->WC	2	ERR2266638.mdup	filt-walker
chr8	133574785	133577319	WC->CC	2	ERR2266638.mdup	filt-walker
chr9	35905810	35956298	WW->WC	2	ERR2266638.mdup	filt-walker
chr10	66793959	66795448	WC->CC	2	ERR2266638.mdup	filt-walker
chr11	84545103	84600032	WW->WC	2	ERR2266638.mdup	filt-walker
chr14	24381987	24413626	WC->WW	2	ERR2266638.mdup	filt-walker
chr14	98206241	98210139	WW->WC	2	ERR2266638.mdup	filt-walker
chr16	30000629	30012878	CC->WC	2	ERR2266638.mdup	filt-walker
chr18	24735948	24772902	WC->WW	2	ERR2266638.mdup	filt-walker
chr20	34194770	34216619	WC->WW	2	ERR2266638.mdup	filt-walker
chrX	7943409	8074806	CC->WC	2	ERR2266638.mdup	filt-walker
chr2	94234800	94273568	WC->CC	2	ERR2266639.mdup	filt-walker
chr2	235925972	235927965	CC->WC	2	ERR2266639.mdup	filt-walker
chr4	28100036	28204075	WW->WC	2	ERR2266639.mdup	filt-walker
chr4	86594668	86597435	WC->WW	2	ERR2266639.mdup	filt-walker
chr5	141366109	141366205	WW->WC	2	ERR2266639.mdup	filt-walker
chr8	8797279	8815113	WC->WW	2	ERR2266639.mdup	filt-walker
chr8	12891309	12894133	WW->WC	2	ERR2266639.mdup	filt-walker
chr10	38823838	38943006	WC->WW	2	ERR2266639.mdup	filt-walker
chr10	119866991	119905036	WW->WC	2	ERR2266639.mdup	filt-walker
chr12	12067836	12169424	WC->CC	2	ERR2266639.mdup	filt-walker
chr12	28470845	28517587	CC->WC	2	ERR2266639.mdup	filt-walker
chr12	47384778	47481482	WC->CC	2	ERR2266639.mdup	filt-walker
chr12	63069192	63091632	CC->WC	2	ERR2266639.mdup	filt-walker
chr12	105712319	105751692	WC->WW	2	ERR2266639.mdup	filt-walker
chr12	120242147	120249348	WW->WC	2	ERR2266639.mdup	filt-walker
chr13	67040000	67240000	WC->CC	2	ERR2266639.mdup	filt-200k
chr16	24822196	24852120	WC->CC	2	ERR2266639.mdup	filt-walker
chr17	74493191	74531791	WC->CC	2	ERR2266639.mdup	filt-walker
chr18	56518001	56547277	WC->WW	2	ERR2266639.mdup	filt-walker
chr1	117626951	117644190	WW->WC	2	ERR2266640.mdup	filt-walker
chr1	146080000	146720000	WC->CC	2	ERR2266640.mdup	filt-640k
chr8	7358285	7362366	WW->WC	2	ERR2266640.mdup	filt-walker
chr8	12031306	12140777	WC->WW	2	ERR2266640.mdup	filt-walker
chr16	6789209	6804564	WC->CC	2	ERR2266640.mdup	filt-walker
chr16	17451198	17484520	CC->WC	2	ERR2266640.mdup	filt-walker
chr17	22920000	23160000	WW->WC	2	ERR2266640.mdup	filt-240k
chrX	84591295	84633315	WC->WW	2	ERR2266640.mdup	filt-walker
chr1	39326250	39331289	WW->WC	2	ERR2266641.mdup	filt-walker
chr1	182602751	182617239	WC->WW	2	ERR2266641.mdup	filt-walker
chr1	238621768	238622410	WW->WC	2	ERR2266641.mdup	filt-walker
chr2	171491090	171504761	CC->WC	2	ERR2266641.mdup	filt-walker
chr3	187086087	187102050	CC->WC	2	ERR2266641.mdup	filt-walker
chr4	127441424	127446721	CC->WC	2	ERR2266641.mdup	filt-walker
chr5	10260059	10261896	WC->CC	2	ERR2266641.mdup	filt-walker
chr7	45859715	45874189	WW->WC	2	ERR2266641.mdup	filt-walker
chr7	94556042	94564192	WC->CC	2	ERR2266641.mdup	filt-walker
chr7	102473616	102524954	CC->WC	2	ERR2266641.mdup	filt-walker
chr8	7355470	7367049	CC->WC	2	ERR2266641.mdup	filt-walker
chr8	12597908	12629777	WC->CC	2	ERR2266641.mdup	filt-walker
chr8	47911562	47960263	CC->WC	2	ERR2266641.mdup	filt-walker
chr8	57431517	57470105	WC->CC	2	ERR2266641.mdup	filt-walker
chr10	34510240	34515431	WC->WW	2	ERR2266641.mdup	filt-walker
chr11	127306477	127335506	CC->WC	2	ERR2266641.mdup	filt-walker
chr13	99342183	99372777	WW->WC	2	ERR2266641.mdup	filt-walker
chr14	90462149	90500544	CC->WC	2	ERR2266641.mdup	filt-walker
chr18	49779916	49805382	CC->WC	2	ERR2266641.mdup	filt-walker
chr19	24302936	24319116	WW->WC	2	ERR2266641.mdup	filt-walker
chr21	37597397	37600868	WC->WW	2	ERR2266641.mdup	filt-walker
chr1	86740860	86754469	WC->CC	2	ERR2266642.mdup	filt-walker
chr4	21920000	22280000	WW->WC	2	ERR2266642.mdup	filt-360k
chr4	56397362	56417102	WC->CC	2	ERR2266642.mdup	filt-walker
chr4	66417759	66419132	CC->WC	2	ERR2266642.mdup	filt-walker
chr5	59495993	59520179	CC->WC	2	ERR2266642.mdup	filt-walker
chr5	87757348	87765633	WC->CC	2	ERR2266642.mdup	filt-walker
chr6	58864318	58922919	WW->WC	2	ERR2266642.mdup	filt-walker
chr7	70310687	70319609	WW->WC	2	ERR2266642.mdup	filt-walker
chr8	7217146	7379767	CC->WC	2	ERR2266642.mdup	filt-walker
chr8	11942569	11964946	WC->CC	2	ERR2266642.mdup	filt-walker
chr8	49240000	49520000	CC->WC	2	ERR2266642.mdup	filt-280k
chr9	26594426	26626249	WC->CC	2	ERR2266642.mdup	filt-walker
chr12	82040000	82360000	WC->CC	2	ERR2266642.mdup	filt-320k
chr12	126280000	126480000	CC->WC	2	ERR2266642.mdup	filt-200k
chr13	66024461	66029616	WC->WW	2	ERR2266642.mdup	filt-walker
chr14	35993832	36039487	CC->WC	2	ERR2266642.mdup	filt-walker
chr3	60319657	60438830	WC->CC	2	ERR2266643.mdup	filt-walker
chr3	157926506	157979236	CC->WC	2	ERR2266643.mdup	filt-walker
chr5	103346866	103408626	WC->CC	2	ERR2266643.mdup	filt-walker
chr11	33948610	33968168	WC->CC	2	ERR2266643.mdup	filt-walker
chr12	16800000	17000000	CC->WC	2	ERR2266643.mdup	filt-200k
chr12	39040000	39240000	WC->WW	2	ERR2266643.mdup	filt-200k
chr12	89318513	89341766	WW->WC	2	ERR2266643.mdup	filt-walker
chr16	20224472	20253989	CC->WC	2	ERR2266643.mdup	filt-walker
chr1	179180865	179189179	WC->CC	2	ERR2266644.mdup	filt-walker
chr2	111143206	111200498	WC->WW	2	ERR2266644.mdup	filt-walker
chr2	132383792	132418052	WW->WC	2	ERR2266644.mdup	filt-walker
chr4	103987814	104020462	WW->WC	2	ERR2266644.mdup	filt-walker
chr4	160856421	160886072	WC->WW	2	ERR2266644.mdup	filt-walker
chr5	58374020	58404812	WC->WW	2	ERR2266644.mdup	filt-walker
chr6	13066280	13066807	WC->CC	2	ERR2266644.mdup	filt-walker
chr10	89410593	89462907	WC->WW	2	ERR2266644.mdup	filt-walker
chr12	9637796	9644930	WC->WW	2	ERR2266644.mdup	filt-walker
chr12	25912454	25913258	WW->WC	2	ERR2266644.mdup	filt-walker
chr12	34702915	35235127	WC->WW	2	ERR2266644.mdup	filt-walker
chr15	52779729	52780468	WC->CC	2	ERR2266644.mdup	filt-walker
chr20	15389174	15431548	WW->WC	2	ERR2266644.mdup	filt-walker
chrX	35334465	35338731	WW->WC	2	ERR2266644.mdup	filt-walker
chr1	174830714	174832568	WW->WC	2	ERR2266645.mdup	filt-walker
chr3	162485937	162623123	WC->WW	2	ERR2266645.mdup	filt-walker
chr3	189929659	189935190	WW->WC	2	ERR2266645.mdup	filt-walker
chr4	55200000	55440000	WC->WW	2	ERR2266645.mdup	filt-240k
chr4	114756975	114866149	WW->WC	2	ERR2266645.mdup	filt-walker
chr7	130788089	130795096	WC->WW	2	ERR2266645.mdup	filt-walker
chr8	8157158	8236255	CC->WC	2	ERR2266645.mdup	filt-walker
chr8	12080000	12320000	WC->CC	2	ERR2266645.mdup	filt-240k
chr8	82160288	82182619	CC->WC	2	ERR2266645.mdup	filt-walker
chr18	65573812	65630295	WW->WC	2	ERR2266645.mdup	filt-walker
chrX	31584817	31619075	WW->WC	2	ERR2266645.mdup	filt-walker
chrX	92200000	92400000	WC->CC	2	ERR2266645.mdup	filt-200k
chr2	40575736	40619533	WC->CC	2	ERR2266646.mdup	filt-walker
chr2	57682834	57686624	CC->WC	2	ERR2266646.mdup	filt-walker
chr2	133238646	133256707	WC->CC	2	ERR2266646.mdup	filt-walker
chr2	178704016	178706086	CC->WC	2	ERR2266646.mdup	filt-walker
chr4	74502808	74527091	CC->WC	2	ERR2266646.mdup	filt-walker
chr5	59802530	59803517	WC->CC	2	ERR2266646.mdup	filt-walker
chr7	40656333	40658648	CC->WC	2	ERR2266646.mdup	filt-walker
chr7	136142777	136152849	WC->WW	2	ERR2266646.mdup	filt-walker
chr8	7349435	7357073	WW->WC	2	ERR2266646.mdup	filt-walker
chr8	12391372	12538923	WC->WW	2	ERR2266646.mdup	filt-walker
chr15	30440000	30640000	WC->CC	2	ERR2266646.mdup	filt-200k
chr15	32160000	32360000	CC->WC	2	ERR2266646.mdup	filt-200k
chr16	27790278	27790538	WW->WC	2	ERR2266646.mdup	filt-walker
chr16	49618813	49633389	WC->WW	2	ERR2266646.mdup	filt-walker
chr20	15703749	15711605	CC->WC	2	ERR2266646.mdup	filt-walker
chr21	41427729	41430371	WC->WW	2	ERR2266646.mdup	filt-walker
chrX	6992883	6997342	CC->WC	2	ERR2266646.mdup	filt-walker
chrX	97130961	97171667	WC->CC	2	ERR2266646.mdup	filt-walker
chr1	169427759	169435259	CC->WC	2	ERR2266647.mdup	filt-walker
chr2	30522510	30534061	WC->CC	2	ERR2266647.mdup	filt-walker
chr2	145885900	145892586	CC->WC	2	ERR2266647.mdup	filt-walker
chr3	60452587	60456611	CC->WC	2	ERR2266647.mdup	filt-walker
chr3	142709971	142710020	WC->CC	2	ERR2266647.mdup	filt-walker
chr5	171930237	171973062	WC->CC	2	ERR2266647.mdup	filt-walker
chr7	20881777	20885568	WC->WW	2	ERR2266647.mdup	filt-walker
chr8	7152334	7334241	WC->CC	2	ERR2266647.mdup	filt-walker
chr8	12540965	12558280	CC->WC	2	ERR2266647.mdup	filt-walker
chr8	123182520	123183256	WC->WW	2	ERR2266647.mdup	filt-walker
chr12	64843817	64853313	WC->WW	2	ERR2266647.mdup	filt-walker
chr13	94192717	94196489	WW->WC	2	ERR2266647.mdup	filt-walker
chr15	31721040	31732803	CC->WC	2	ERR2266647.mdup	filt-walker
chr17	80549253	80549952	WW->WC	2	ERR2266647.mdup	filt-walker
chrX	45744467	45769402	WW->WC	2	ERR2266647.mdup	filt-walker
chr1	71538378	71612978	WW->WC	2	ERR2266648.mdup	filt-walker
chr1	185574095	185645375	WC->WW	2	ERR2266648.mdup	filt-walker
chr2	131569729	131602506	WW->WC	2	ERR2266648.mdup	filt-walker
chr3	20704244	20844520	WC->CC	2	ERR2266648.mdup	filt-walker
chr3	136389143	136389210	WW->WC	2	ERR2266648.mdup	filt-walker
chr4	46081247	46081731	CC->WC	2	ERR2266648.mdup	filt-walker
chr4	51107342	51252854	WC->CC	2	ERR2266648.mdup	filt-walker
chr5	59540791	59568604	CC->WC	2	ERR2266648.mdup	filt-walker
chr6	75565909	75573877	WC->WW	2	ERR2266648.mdup	filt-walker
chr8	7182319	7351722	WW->WC	2	ERR2266648.mdup	filt-walker
chr8	12160000	12480000	WC->WW	2	ERR2266648.mdup	filt-320k
chr8	30083665	30112167	WW->WC	2	ERR2266648.mdup	filt-walker
